# timestamp tx ty tz qx qy qz qw
10003.737077000 36.70228377505565 19.993389385029296 1.0791526042362303 0.5331289496288734 -0.017503731042889315 -0.1575980526082095 0.8310415129710987
10003.770451000 36.70697290177786 19.953149369088983 1.0743834166727169 0.5331433486811069 -0.019300567198832847 -0.16030675903870387 0.8304742024105299
10003.803820000 36.71054954698713 19.912730892143337 1.0693498414441533 0.5329342679552963 -0.021813744768018447 -0.16280818113087203 0.8300594693966244
10003.837185000 36.71399372147167 19.872021261136535 1.064468346209651 0.5324884790795582 -0.024162653878447897 -0.16486679160764098 0.8298741632501233
10003.870545000 36.71631183272826 19.831082126045985 1.0609827116924113 0.5319114675089751 -0.026340702813166177 -0.1659237628652229 0.8299672662366887
10003.903911000 36.71825291082495 19.789947426677045 1.05971262021522 0.5313349287720486 -0.027070364581109865 -0.16548824157068304 0.8303999221640685
10003.937299000 36.72101286805672 19.748755459687168 1.061342898411902 0.5308123305545949 -0.025025265794575317 -0.1632582516630576 0.8312392850840437
10003.970643000 36.72468415565845 19.70804687723668 1.0665610071984768 0.5302177417137932 -0.02034791770253577 -0.15934077913185005 0.8325056304450745
10004.004007000 36.729311208715714 19.668421333234807 1.0742156841274675 0.5293522290249293 -0.014802366210468074 -0.15503441186965317 0.8339852748802828
10004.037384000 36.734155296675155 19.630587519626108 1.0823629427229413 0.5279950840293823 -0.010967377702348673 -0.15164737940481626 0.835526169660048
10004.070738000 36.73719881384862 19.59500320725679 1.089428843420241 0.5259379687014831 -0.011126844758566462 -0.1493198014660275 0.8372389403832233
10004.104106000 36.73934600334706 19.561247583241755 1.0942884629387084 0.5234100538406283 -0.014230405366568439 -0.14805165179254148 0.8389994752698917
10004.137492000 36.742152687937406 19.52885303354118 1.096510345429964 0.5207532267831932 -0.01742027458006169 -0.14720739224721383 0.8407393142325523
10004.170845000 36.74550432081251 19.497824448561783 1.0965330751651634 0.5181192021397211 -0.017772743771899694 -0.1450473232427939 0.8427323987915843
10004.204214000 36.75066962269245 19.467036825705215 1.0946191538266434 0.5157727778012348 -0.01339194729518724 -0.14105175790828184 0.8449281028690103
10004.237591000 36.758140006914445 19.43548150099745 1.0910784191357565 0.5137759739717077 -0.004692145911774884 -0.1356363667783976 0.8471216018632282
10004.270939000 36.76567028569012 19.40329045424736 1.0865078006206197 0.5117071478318422 0.004617122636925771 -0.12975267203405697 0.8492930714049065
10004.304306000 36.77335647709564 19.37041504097882 1.0809948372879323 0.5093075561925493 0.01223578560574832 -0.12477638867616482 0.8514029313930733
10004.337691000 36.78180621084459 19.336973700114328 1.0744183571903003 0.5065502749140011 0.017488402280883084 -0.12131696760616743 0.8534536707642989
10004.371040000 36.7901187449493 19.303385945044784 1.0668470785608917 0.5036305429173306 0.021178051686571837 -0.11817701334588739 0.8555360657998012
10004.404413000 36.79982404478963 19.269184500137357 1.0582049771183366 0.5007654893412582 0.025015361265338647 -0.11505085265148479 0.857538021133606
10004.437795000 36.81183615985923 19.2340286541438 1.0488414649229596 0.49794459627773235 0.02985913910549841 -0.1120294767917737 0.8594236482547162
10004.471144000 36.82368224292864 19.19839038343115 1.0400653173151688 0.49476482245344666 0.034389133554264505 -0.10889894426213816 0.8614906719718954
10004.504511000 36.8364430220251 19.162251935886218 1.0334111708986897 0.49141421661866513 0.03911834830372487 -0.10603810930645144 0.863561081745678
10004.537908000 36.851357191728844 19.125849932022664 1.0303811535653529 0.4880666059730953 0.04431068737285775 -0.10402491636787933 0.8654515398871875
10004.571244000 36.86612239488754 19.090173919856248 1.031912665846617 0.4842772117531108 0.04779096196805698 -0.10311378686032888 0.8675016732491779
10004.604613000 36.88017726801212 19.05484821163049 1.0363754145862936 0.48006545195945005 0.04919311247061135 -0.10307321542734263 0.8697661247610712
10004.637996000 36.8931347312219 19.01942324765089 1.0413969710855615 0.47561615067607194 0.04840041692993517 -0.10372705167069146 0.8721739365566884
10004.671358000 36.903218255583106 18.984266280188407 1.045807561264619 0.4708941307134451 0.04393712051603619 -0.10543486991637004 0.874763816870649
10004.704710000 36.91094192747164 18.949306466515697 1.0493239695317138 0.46625082521241645 0.03672381762002744 -0.10844164713302118 0.8772125958826794
10004.738121000 36.91774417069904 18.914339553964307 1.0522171951197679 0.4622938833756332 0.029337730704167862 -0.11227079588427924 0.8791012065411564
10004.771441000 36.92432905032111 18.879688792827285 1.0548584130866134 0.4596697354010508 0.02472694829948689 -0.11527918140132765 0.880228960395852
10004.804820000 36.931465640071465 18.844367424858007 1.0568950734410691 0.45844029773155676 0.02323007563375525 -0.11700518793214881 0.8806830547925936
10004.838210000 36.938997685863754 18.807549336387403 1.057666069191027 0.4582533789067929 0.02296215220354343 -0.1178849797296307 0.8806700357346293
10004.871537000 36.94503275663809 18.769466671555133 1.056805402847962 0.4585658398971631 0.02059357344451178 -0.11880661548580479 0.8804420840288149
10004.904901000 36.949603454392914 18.73004610767091 1.0542105060446316 0.45920782934102816 0.015314065936304256 -0.1204195781003752 0.8799958943464039
10004.938344000 36.95291692127808 18.689375852572056 1.0501977518749626 0.460162316381456 0.007644810407396872 -0.12277774279241753 0.8792711898675442
10004.971640000 36.953597220034766 18.648290190534848 1.0456501352496659 0.46129388768540497 -0.0018587974390007395 -0.12504602559423145 0.8783894270420453
10005.005009000 36.952608753435065 18.606614300581644 1.0408429923451123 0.46251479709727356 -0.011384243369991002 -0.12650541294958845 0.8774661486139594
10005.038446000 36.951151545763565 18.563979924404862 1.0363783705132483 0.4638906024464694 -0.019053486670929574 -0.12658160691233566 0.8765954428349619
10005.071739000 36.94839193388979 18.52010582984119 1.0339117553245936 0.4656609486592048 -0.024414498760367147 -0.12488778201865916 0.8757664386390641
10005.105106000 36.94525224919401 18.475029312219267 1.034157472093637 0.4677778089553202 -0.026890669903978797 -0.12149340610237161 0.8750429507142604
10005.138496000 36.942952486007265 18.42964566185212 1.0373056141523775 0.47001264236602536 -0.02619111136446083 -0.11657218480122866 0.8745359154616061
10005.171838000 36.94112298330385 18.384898719847385 1.0432526720311823 0.472160652727292 -0.02315479457660006 -0.11011954913006308 0.8743007825706463
10005.205225000 36.940359628207936 18.341134755517285 1.0505396472540331 0.4741960195805485 -0.018636317422307088 -0.10297197116209328 0.8741782403159507
10005.238612000 36.9407995481378 18.29889851157265 1.0573984062005881 0.4760490890721917 -0.014063476239375086 -0.09610846563404994 0.8740381263211976
10005.271954000 36.94057998042347 18.25895774729049 1.0629693891085599 0.4774197740372383 -0.011816006275350859 -0.08977591368361527 0.8739971548444568
10005.305312000 36.94028628926577 18.22106305713186 1.0669670654308172 0.4783819730248183 -0.011638304850636588 -0.0843530675235274 0.8740136141642515
10005.338716000 36.94095223010028 18.184757124615263 1.069478618640487 0.47907451125233214 -0.012095705438134619 -0.0798845931321962 0.8740479153675711
10005.372038000 36.94170754390219 18.150061146360464 1.0707596782104225 0.479381512833912 -0.01221308324155636 -0.07546826200648922 0.8742704085010109
10005.405407000 36.94363013182548 18.116120630105616 1.070988025088981 0.4793805610489547 -0.009644886842012477 -0.07007865244993058 0.8747515283307575
10005.438790000 36.94762142643022 18.082008033348725 1.070147304279218 0.47916679049109795 -0.003063800344684757 -0.0631794576759654 0.8754416920307595
10005.472140000 36.95202053090842 18.047114193865244 1.067892586651572 0.4786374894675144 0.005182771106525866 -0.055260292620177745 0.8762565792160565
10005.505513000 36.95700195053986 18.011127969203304 1.064225258613009 0.47761042715393154 0.012868993026554384 -0.047637641064068745 0.8771848858970226
10005.538878000 36.96321377262037 17.974326555040584 1.0592386893370929 0.4760382376740325 0.018737654176947668 -0.04126354359022138 0.8782561224144838
10005.572242000 36.97005609533468 17.937313652803752 1.0528321172022086 0.47414039968349286 0.02298929762289269 -0.03556085837598593 0.8794303832222007
10005.605609000 36.978613691667746 17.90028791758074 1.0451388380422661 0.47185309155320493 0.026382440505729774 -0.030683804330458555 0.8807480519288444
10005.639013000 36.989739798079434 17.8630853470914 1.0369191582081427 0.4690451503252596 0.02946666557665323 -0.02702210952821405 0.8822687618706634
10005.672350000 37.00188868668191 17.825489919890444 1.029907560360235 0.4658193121682428 0.03203032360193741 -0.02439842092179256 0.8839633158890607
10005.705714000 37.01531802657373 17.787539915039172 1.0253143657540744 0.4622804485122489 0.03487785702489423 -0.02235047029691824 0.8857656453544425
10005.739102000 37.03022438197251 17.74962285453084 1.0238444331707846 0.4583944571909944 0.03810562452053427 -0.020781091439849804 0.887688362678616
10005.772435000 37.04469812310689 17.712081383509364 1.0255980666699902 0.45393505717113414 0.039389613924600914 -0.02045216129538757 0.8899287225863978
10005.805808000 37.05844931621614 17.674785675973347 1.0292708317029449 0.4493465652723036 0.03875814261795141 -0.0212323157488553 0.8922637835453879
10005.839199000 37.07136798852031 17.63770106248914 1.033041298389036 0.44511917991206446 0.03649764507878147 -0.0229384624219515 0.8944331526278705
10005.872540000 37.08211725456391 17.600943699252287 1.035589310915357 0.44102917501547545 0.03078245777792842 -0.026286881061337156 0.8965794482154866
10005.905909000 37.09135946934282 17.56421713717199 1.036819309439315 0.43725831281942845 0.02308946508999104 -0.03093776592862345 0.8985070389882936
10005.939384000 37.10030105597492 17.52733562391541 1.0371483121716527 0.43411850704695915 0.016029935524723735 -0.0359605164235935 0.8999950023555359
10005.972640000 37.10903478354148 17.490974898562797 1.036687364784044 0.4315795485498482 0.010457329653683716 -0.040550461677753134 0.9011023235946873
10006.006002000 37.11839908569717 17.45415331726096 1.0355946067313655 0.42967994793613123 0.006762561497001104 -0.04467282686787939 0.9018501808189846
10006.039405000 37.128652476559736 17.416118494157555 1.033911932443663 0.4285035542939496 0.0048145628324165555 -0.04846124578570222 0.9022267074295034
10006.072740000 37.138440847710854 17.376957934773934 1.0313691514130365 0.4279595841961813 0.003468590483359205 -0.051809688094153636 0.902305003529448
10006.106130000 37.14830587360876 17.33643334836363 1.0278774750153565 0.4279858945999209 0.002798423090059236 -0.05503307999822057 0.9021039867762608
10006.139492000 37.158792877449336 17.29465369319371 1.0234919537668155 0.4284854993391422 0.003131576664095062 -0.05834304832505658 0.9016576172782124
10006.172845000 37.16844193932798 17.252022101020398 1.0183065845247756 0.42921327712887936 0.0038202029557372905 -0.06132939959477529 0.9011104668857249
10006.206208000 37.17761236250025 17.20861104809427 1.0124530759822787 0.42990014910964863 0.005192799184902177 -0.06395671854632355 0.9005933792699752
10006.239607000 37.18693435833745 17.164332150728637 1.006609811637825 0.43038658600383284 0.007778840460394865 -0.06612613465698015 0.9001856533762267
10006.272937000 37.19526993635776 17.119461645204296 1.0025717392388058 0.43073690887707594 0.011204786122094927 -0.06716774725755467 0.8999048070920196
10006.306357000 37.20307399469993 17.07413260139087 1.0013438796617904 0.43088466457284313 0.015056946678356276 -0.06741051063262539 0.8997596997248335
10006.339695000 37.21090881919046 17.029104167130082 1.003323765514217 0.4307810266542088 0.01887820991484565 -0.06738379247282396 0.8997392648857426
10006.373047000 37.21787014591006 16.9849278543705 1.008531056278207 0.4306112579306948 0.02219204915541749 -0.0668445203265519 0.8997851230154573
10006.406422000 37.224347620513576 16.94209856679708 1.0153141523817297 0.43053178203678233 0.02475986903300783 -0.06603347085491432 0.8998160446827754
10006.439791000 37.230749797143034 16.90082199014112 1.0216353946620074 0.4306452725847046 0.02639849380893074 -0.06522425441504832 0.8997741746466535
10006.473143000 37.235961862454424 16.860781718074442 1.0267325031846863 0.43101962016556 0.02692724126644338 -0.0640861445525907 0.8996610343826722
10006.506530000 37.241084727950906 16.821523961968666 1.0305606797272227 0.4317977731521411 0.027913125343574235 -0.06258510675923681 0.8993634665397193
10006.539918000 37.24739309296226 16.78272543337608 1.0333692307709672 0.43306037812247267 0.030922888926075198 -0.06072875657964634 0.8987850143194293
10006.573244000 37.25378895040481 16.74411070491739 1.0353599229097301 0.434670995670634 0.03537461965029966 -0.05824149927187449 0.8980076222225847
10006.606612000 37.260812683645746 16.704891505142566 1.0365344053372552 0.4366000216513709 0.04041574139788831 -0.055679650179832486 0.8970210507547374
10006.639989000 37.26908097481536 16.664713689767616 1.0365619807504802 0.4387545220594737 0.044875614942682725 -0.0538030310179776 0.8958715769624337
10006.673354000 37.27728559371568 16.62409743728278 1.0347790275774031 0.44079408134566433 0.047132550247845045 -0.05272488737154495 0.8948179629452151
10006.706710000 37.2860752623862 16.583065617678205 1.031068309404129 0.4427094485346764 0.04721182026913384 -0.05272451682620809 0.8938677270885445
10006.740085000 37.296014180247504 16.541581443034065 1.0257394776056454 0.44452126484366616 0.045492855746125216 -0.05387451160375411 0.8929886797587676
10006.773444000 37.30501592784096 16.500269304940794 1.0194027607381737 0.44591064565192207 0.041297159925733094 -0.05551004180512393 0.8923995046699363
10006.806824000 37.31400960185598 16.458964774413268 1.013152705948413 0.44685889437525145 0.03649036688296975 -0.05712808126163041 0.8920324904250061
10006.840223000 37.32453308875615 16.417334734877382 1.0082852871259607 0.4475331894374792 0.033217799922656444 -0.05841558673460095 0.8917388863039831
10006.873549000 37.335369906217075 16.375705744879852 1.0058626576794318 0.4480229635327846 0.03081433709109964 -0.05925354572602388 0.8915239301868634
10006.906914000 37.34663449802475 16.333896591665795 1.006574265005094 0.44821164880317343 0.027908854435252223 -0.06054523773419117 0.8914379888186071
10006.940301000 37.35862679425415 16.292020641628838 1.0104930985051646 0.4479669906998124 0.02351182165937213 -0.06310276270504404 0.8915104098240263
10006.973638000 37.37022324663791 16.250902874051697 1.016603042855715 0.4473882196564985 0.0178644027553551 -0.06635810968376601 0.8916957134056328
10007.007028000 37.38171053411042 16.210413775056058 1.0231826464224025 0.4466063240695247 0.011440858619378406 -0.07022097155184619 0.8918973669708153
10007.040391000 37.393421508811656 16.170328631027335 1.028783853202623 0.44577954155114236 0.005390856619943667 -0.07436779905359575 0.8920319329840612
10007.073739000 37.404273185210705 16.130741752614725 1.0334178746801437 0.4451398016868279 0.0020049782298045328 -0.07736427708372731 0.8921105904806992
10007.107138000 37.415543007660524 16.09188178903893 1.0378679390365806 0.44507713057254394 0.002573057752897555 -0.07923741638838283 0.8919759856964788
10007.140484000 37.42817570862321 16.053996704713647 1.0424326650525537 0.4456226948632917 0.006000309459041136 -0.08082547219050623 0.8915445323450507
10007.173837000 37.43963252132251 16.01655631666978 1.0458816247502574 0.44597525159540463 0.007886177538371834 -0.08270023616013601 0.8911815494652628
10007.207232000 37.45017902929689 15.97868722430189 1.047669985324557 0.44605694723967976 0.007585899722746454 -0.08514330658524952 0.8909131670866384
10007.240585000 37.46080614756051 15.940055751018612 1.0477561446968973 0.44609752049780427 0.006417832303842411 -0.08799209295572918 0.8906251766099481
10007.273941000 37.470178571259446 15.901317831916373 1.0462482300204579 0.4459826344203681 0.0046487719027029145 -0.09054895666656315 0.8904374010349418
10007.307359000 37.478842552720934 15.862025985990483 1.043658081371611 0.4459207983747942 0.0029679794711039466 -0.09287399199993258 0.8902360666051685
10007.340689000 37.48746172839019 15.821790376919846 1.0405027540859113 0.4460710611065121 0.001673087617728709 -0.0952394847672557 0.8899141811222032
10007.374039000 37.49458553729625 15.781054616829973 1.036812376900045 0.44605693286219855 -0.0003684894582086573 -0.0973956882331381 0.889689359706342
10007.407426000 37.5012323035782 15.73952614545617 1.0330145328960776 0.44594718025440794 -0.002381755870056949 -0.09939891726956009 0.8895196989992732
10007.440787000 37.508695192783186 15.696854744062131 1.029741910315062 0.4459859043781757 -0.0029209538791750904 -0.10110665642762726 0.8893061818915027
10007.474147000 37.51556106300203 15.653530637667858 1.027526059073359 0.44613923534168226 -0.0017202048149395398 -0.1015409669056461 0.8891829146041889
10007.507532000 37.52280058415606 15.609586819179523 1.0274300591677712 0.4465731401455071 0.0023189333804505023 -0.10058600495998944 0.889072274145779
10007.540874000 37.53132924798327 15.565501592459967 1.0302156990985465 0.44722206412920645 0.008551970624402773 -0.09899878182036115 0.8888861177634264
10007.574244000 37.53867377319872 15.522894837133594 1.0352677576790739 0.44729720208963003 0.011642312742936171 -0.09812430453660292 0.8889101700486908
10007.607623000 37.54499956425179 15.482388000146075 1.0408861047627591 0.4464575288091032 0.01004862497754939 -0.09876366130863955 0.889280855135565
10007.640987000 37.55142104777742 15.443781185718187 1.0455485913394265 0.4449124056644594 0.005518520219179359 -0.10057899847968095 0.8898912081177556
10007.674352000 37.557122117488305 15.406633233497336 1.0494178358979265 0.44341625688686875 0.0011326784865091663 -0.10166829137499986 0.8905303468702079
10007.707734000 37.563083641269564 15.370215771221718 1.0526525955405763 0.44244412220869794 -0.0004700346869622177 -0.10117142784243728 0.8910708838126687
10007.741083000 37.570192162353656 15.33387155147729 1.0549801656853015 0.44200419490199633 0.0012778226616713348 -0.09920025373140196 0.8915099374196055
10007.774441000 37.5766546148603 15.29722072096738 1.0554938034763826 0.4415955251811711 0.0034112154922663553 -0.09635141366069969 0.8920191482442604
10007.807824000 37.5829538484425 15.259578893584461 1.0540044422620993 0.4412343651087034 0.0053834979405203535 -0.09313418496015738 0.8925297062780888
10007.841174000 37.590117846876936 15.220824854110646 1.0507079849826124 0.44103564371677445 0.007595755947861202 -0.08985964507506378 0.8929474282676976
10007.874537000 37.59709796213649 15.182122982638028 1.0455555194846848 0.44061352882159105 0.008855900811882493 -0.0866059504437405 0.8934655564642275
10007.907941000 37.605028978192585 15.143247535011835 1.0390558611947813 0.44014069873874556 0.009531091224763966 -0.08380019434478936 0.8939590880133216
10007.941297000 37.615095378668514 15.103712213652074 1.0318769356987563 0.4398539385819715 0.010160707559614658 -0.08180934957037056 0.8942776431616125
10007.974640000 37.62553529860371 15.064030366200278 1.0241334877507322 0.43931532818007835 0.009396614272548785 -0.08037048688539213 0.8946811336470935
10008.008026000 37.636763063734996 15.023924915287024 1.0165182952398975 0.43840720931470106 0.007203747240671054 -0.0796901893178189 0.8952076287504921
10008.041386000 37.64966268955684 14.98303429326302 1.0101919564408186 0.4373459707889679 0.004485234871876852 -0.07981590356324425 0.8957331109438696
10008.074767000 37.662920260845276 14.941544905375832 1.0063034912090476 0.4364882085621027 0.002009204280559275 -0.07976975856618669 0.8961644896461238
10008.108109000 37.67653480189735 14.899646194090794 1.0056994915761668 0.4357156406312153 -0.00025494763747682534 -0.07956063079400272 0.896561164415843
10008.141475000 37.69054372495199 14.857577581029213 1.0085368320971426 0.43474178314488776 -0.0032104128422258665 -0.07969649219108554 0.897016022359591
10008.174842000 37.70280616780211 14.81638151383547 1.0137865048874963 0.43358836118371435 -0.008491919317709692 -0.08028724523192063 0.8974870353411196
10008.208220000 37.713073598738816 14.776148050449876 1.0197913148250393 0.432290950982032 -0.016276350261436503 -0.08158643986199884 0.8978882263131988
10008.241587000 37.72189009655963 14.736658246897683 1.0251365873929295 0.4308798179498356 -0.02578190353095943 -0.08374821591246447 0.898144816978485
10008.274939000 37.728775997877975 14.698235179813953 1.0296303631137067 0.4294372471636156 -0.03617758757430185 -0.08644598306133609 0.8982215344325691
10008.308337000 37.73493731476803 14.660455573092179 1.0339387401777367 0.4283694372556713 -0.04604208289480309 -0.08958154079641863 0.8979726607066092
10008.341683000 37.741720345927476 14.622737760237994 1.0385196462823294 0.42800685062587557 -0.054294125669889885 -0.09305343012517855 0.8973312336461938
10008.375035000 37.748559707908484 14.584628010749086 1.04240889618312 0.42804799519840775 -0.06149791995157192 -0.09641317532893355 0.8964917285012988
10008.408426000 37.7562101826729 14.545378573913014 1.0448579671906413 0.4284342017889295 -0.06697076425524522 -0.0994603022537807 0.8955817660873505
10008.441771000 37.76527289401466 14.504694936842297 1.0454457802132722 0.42918598132723473 -0.07003162766389832 -0.10213747892366548 0.8946859225214407
10008.475138000 37.77407308166558 14.463336647045303 1.0439177864989928 0.430034293481771 -0.07198602529264393 -0.10436067425426392 0.8938665270952908
10008.508529000 37.782918039798915 14.421483371394519 1.040414296820358 0.43082029118560544 -0.07291538989009066 -0.10643468826930905 0.8931678900144927
10008.541879000 37.792417589423934 14.379028665301881 1.035336958133577 0.431444425564223 -0.07265275173305494 -0.10863207916741158 0.8926233005534518
10008.575242000 37.80089387153634 14.336057949008428 1.0291474967904835 0.43173172111456526 -0.0723881265096164 -0.11062211730458935 0.8922614119678901
10008.608623000 37.809134239429326 14.292442864588578 1.0224213486863172 0.4315522744894704 -0.07142408919478202 -0.11228297378443879 0.8922184528823554
10008.641989000 37.81819919958039 14.247983988107745 1.0160900896601461 0.43090462181650274 -0.06880163242060311 -0.11358281304613477 0.8925729588408805
10008.675350000 37.826063538674035 14.202670088590377 1.0118228879032067 0.4299984985051772 -0.06577240445293149 -0.11431267418092934 0.8931449460291301
10008.708714000 37.833307684341456 14.157106364410566 1.011231974341673 0.42897587127473985 -0.06208633591092985 -0.11461030350844216 0.8938621074231394
10008.742070000 37.84093134163329 14.11233157744644 1.0146541258464785 0.42768168346439156 -0.05851314418320799 -0.11521471924356234 0.8946452693981489
10008.775437000 37.84684208273494 14.069313151729764 1.0198759410225597 0.425483609871402 -0.06029320845182857 -0.11758997353227464 0.8952658961839571
10008.808819000 37.851207931351716 14.02831238856196 1.0248298520962105 0.42221376878792183 -0.06746458988473461 -0.1216223821851241 0.8957633943788951
10008.842177000 37.855377262758125 13.989092561177419 1.0284977396821164 0.4182809580789736 -0.07651572672844052 -0.12607447439003175 0.8962653683921029
10008.875535000 37.85960188328894 13.95103556474525 1.0316471891512495 0.4146317312244209 -0.08433861068737826 -0.1296616897072503 0.8967471061739889
10008.908908000 37.86474388609503 13.91311117341748 1.034648417651196 0.41193711377986864 -0.08900897620060112 -0.13222548426942476 0.8971631054363242
10008.942292000 37.87137019945134 13.87436495426474 1.0370094937795384 0.41036381771733704 -0.09001963073027706 -0.13409105518201497 0.8975063187029999
10008.975650000 37.87833502242361 13.834601861687533 1.0372618902667456 0.4094795729449582 -0.08845856510936764 -0.1351019862642301 0.8979137012581256
10009.009034000 37.88617086513312 13.79319361509345 1.0349635250566005 0.4091522831780758 -0.08438895939702198 -0.13537764934982033 0.8984129366602936
10009.042382000 37.89552538681466 13.74998569696665 1.0303816407118638 0.4092486683443214 -0.0783574961945687 -0.13539292405364278 0.8989128914220346
10009.075746000 37.90481544633986 13.705974426601223 1.0238155992659617 0.4091164612861761 -0.07361229365249183 -0.13593970011119486 0.899291581891866
10009.109127000 37.914370871511814 13.661378614194456 1.0159603756170696 0.4085230174260183 -0.0710861191438195 -0.13756513934402329 0.8995173930144271
10009.142483000 37.92475819468867 13.616196736773652 1.0076353538006932 0.40733697243572703 -0.07070071274283533 -0.14038267546722005 0.8996503234775255
10009.175839000 37.934066346729274 13.571082202685044 0.9994515701073272 0.4050161867187618 -0.0737606707696498 -0.1439565638757548 0.8998876372417227
10009.209221000 37.94308557730705 13.525731233435854 0.9920247240145943 0.40164610764491304 -0.07859996540894787 -0.14802511173310104 0.900328282321402
10009.242579000 37.9533147639682 13.47961056405859 0.9864305745574757 0.3977870665924849 -0.08257287330870974 -0.15222048168840854 0.9009861792501804
10009.275937000 37.96363137004483 13.432946613659965 0.9846701823739091 0.39401018717495007 -0.08557903214993795 -0.15570510657869924 0.9017694391827416
10009.309329000 37.97397564460215 13.385889126406088 0.9875006955842682 0.39062719857558564 -0.08837198883537797 -0.15908111413306428 0.9023823925855673
10009.342670000 37.9843541154042 13.33887833367569 0.9936754141909765 0.38756566258929825 -0.0920982474106851 -0.16331791163907516 0.9025730052153398
10009.376038000 37.99301965454959 13.292762163188021 0.9995468319528202 0.38424336142221216 -0.09804770102121747 -0.16808200856481617 0.9024921749933517
10009.409431000 37.99978283684912 13.247524726523359 1.0037349146784278 0.3805111305436887 -0.10621090138536224 -0.17354607587840673 0.9021154491008783
10009.442776000 38.00539782884909 13.202864039899534 1.0070881947593069 0.3767842326849658 -0.11584629267898752 -0.18003974909935685 0.901220820452333
10009.476147000 38.010206906173764 13.158992029079151 1.0115223067264003 0.3739798870929163 -0.12636942284602803 -0.18720678141152722 0.8995128870744811
10009.509530000 38.01513699119196 13.114817629143598 1.016534334524271 0.37263075895684844 -0.13512297598426118 -0.19416507771889918 0.8973226963778493
10009.542878000 38.02097085287215 13.069087248519649 1.020228821876293 0.37274901522897536 -0.13958144680402906 -0.20003603242927126 0.8952992667727808
10009.576239000 38.027006896551235 13.022246116454182 1.0215725318975604 0.37380286144411357 -0.14068081600677623 -0.20460328197142583 0.8936541981048272
10009.609607000 38.03330048646239 12.974198114608999 1.0205385325551115 0.37559439996365496 -0.13928981193738058 -0.20832681869267533 0.8922595651601501
10009.642973000 38.03986249150634 12.924893200754823 1.0173760929960511 0.3779614475079504 -0.1361431941982402 -0.21170197463769844 0.8909503065860039
10009.676352000 38.04528604296927 12.875686310659288 1.0118063550457872 0.38022676661909627 -0.1324361226523853 -0.2144489458553469 0.8898875934547689
10009.709715000 38.04985943513901 12.826578222377336 1.0045224970465811 0.38212768914348566 -0.12838478515377766 -0.21678173261991068 0.889101488320196
10009.743087000 38.05428303265499 12.776795219542219 0.9969155228982043 0.38370968933828287 -0.12378245603525757 -0.2189407724045108 0.888543592664262
10009.776437000 38.05739271375615 12.72656310191884 0.9906185348675625 0.38501240849945206 -0.11897247303036465 -0.22030589745016765 0.8882996721327585
10009.809812000 38.05961041806005 12.675875212847092 0.9870865110873854 0.3863163858003167 -0.11325840310247831 -0.2206141140941527 0.8884039603982583
10009.843176000 38.06201790796419 12.624931862562523 0.9871718118500399 0.38777280316011237 -0.10638511004773567 -0.22009266597038382 0.8887483782688603
10009.876537000 38.06439829249479 12.574474944609062 0.9905951998242213 0.38889621222400234 -0.10083333044044228 -0.2194353952518686 0.8890671981918851
